<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ZYT.L,D,20000706,000000,116.5000,116.5000,116.5000,116.5000,134300,0
ZYT.L,D,20000707,000000,116.5000,116.5000,116.5000,116.5000,26200,0
ZYT.L,D,20000710,000000,113.0000,120.0000,113.0000,116.5000,0,0
ZYT.L,D,20000711,000000,120.0000,120.0000,114.0000,114.5000,0,0
ZYT.L,D,20000712,000000,115.0000,117.0000,112.0000,114.5000,0,0
ZYT.L,D,20000713,000000,116.5000,118.0000,110.0000,115.0000,0,0
ZYT.L,D,20000714,000000,117.0000,117.0000,113.0000,115.0000,0,0
ZYT.L,D,20000717,000000,117.0000,123.0000,120.0000,120.0000,0,0
ZYT.L,D,20000718,000000,123.2500,127.0000,124.0000,124.0000,0,0
ZYT.L,D,20000719,000000,127.2500,137.0000,125.0000,133.5000,0,0
ZYT.L,D,20000720,000000,137.0000,136.5000,133.0000,136.5000,0,0
ZYT.L,D,20000721,000000,136.5000,142.0000,133.0000,136.5000,0,0
ZYT.L,D,20000724,000000,135.0000,126.5000,126.5000,126.5000,0,0
ZYT.L,D,20000725,000000,125.5000,125.5000,125.5000,125.5000,5100,0
ZYT.L,D,20000726,000000,124.5000,124.5000,124.5000,124.5000,11200,0
ZYT.L,D,20000727,000000,120.5000,120.5000,120.5000,120.5000,0,0
ZYT.L,D,20000728,000000,124.0000,124.0000,115.0000,120.5000,0,0
ZYT.L,D,20000731,000000,122.0000,124.0000,117.0000,120.5000,0,0
ZYT.L,D,20000801,000000,124.0000,139.2500,117.0000,136.5000,0,0
ZYT.L,D,20000802,000000,140.0000,147.0000,144.5000,144.5000,0,0
ZYT.L,D,20000803,000000,142.5000,147.0000,138.0000,140.0000,0,0
ZYT.L,D,20000804,000000,135.7500,142.0000,135.7500,141.5000,0,0
ZYT.L,D,20000807,000000,145.0000,147.0000,138.7500,143.5000,0,0
ZYT.L,D,20000808,000000,147.0000,147.0000,142.0000,143.5000,0,0
ZYT.L,D,20000809,000000,147.0000,147.0000,140.0000,142.5000,0,0
ZYT.L,D,20000810,000000,140.0000,145.0000,140.0000,142.5000,0,0
ZYT.L,D,20000811,000000,150.0000,155.0000,148.0000,151.5000,0,0
ZYT.L,D,20000814,000000,156.2500,157.0000,150.0000,152.5000,0,0
ZYT.L,D,20000815,000000,155.0000,155.0000,150.0000,152.5000,0,0
ZYT.L,D,20000816,000000,154.5000,155.0000,150.0000,152.5000,0,0
ZYT.L,D,20000817,000000,154.5000,155.0000,150.0000,152.5000,0,0
ZYT.L,D,20000818,000000,155.0000,155.0000,150.0000,152.5000,0,0
ZYT.L,D,20000821,000000,155.0000,155.0000,150.0000,152.5000,0,0
ZYT.L,D,20000822,000000,154.5000,155.0000,149.0000,152.5000,0,0
ZYT.L,D,20000823,000000,155.0000,155.0000,150.0000,153.5000,0,0
ZYT.L,D,20000824,000000,156.2500,178.0000,155.0000,172.5000,0,0
ZYT.L,D,20000825,000000,174.5000,196.5000,174.5000,190.5000,0,0
ZYT.L,D,20000828,000000,190.5000,190.5000,190.5000,190.5000,0,0
ZYT.L,D,20000829,000000,193.0000,222.0000,190.7500,216.5000,0,0
ZYT.L,D,20000830,000000,220.0000,220.0000,191.0000,196.5000,0,0
ZYT.L,D,20000831,000000,193.7500,224.0000,193.7500,220.5000,0,0
