<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
BBA.L,D,19880701,000000,126.0080,126.0080,126.0080,126.0080,0,0
BBA.L,D,19880704,000000,125.2490,125.2490,125.2490,125.2490,0,0
BBA.L,D,19880705,000000,126.0080,126.0080,126.0080,126.0080,0,0
BBA.L,D,19880706,000000,126.0080,126.0080,126.0080,126.0080,0,0
BBA.L,D,19880707,000000,126.0080,126.0080,126.0080,126.0080,0,0
BBA.L,D,19880708,000000,132.0810,132.0810,132.0810,132.0810,0,0
BBA.L,D,19880711,000000,135.8760,135.8760,135.8760,135.8760,0,0
BBA.L,D,19880712,000000,135.8760,135.8760,135.8760,135.8760,0,0
BBA.L,D,19880713,000000,137.3950,137.3950,137.3950,137.3950,0,0
BBA.L,D,19880714,000000,138.1540,138.1540,138.1540,138.1540,0,0
BBA.L,D,19880715,000000,140.4310,140.4310,140.4310,140.4310,0,0
BBA.L,D,19880718,000000,138.1540,138.1540,138.1540,138.1540,0,0
BBA.L,D,19880719,000000,138.1540,138.1540,138.1540,138.1540,0,0
BBA.L,D,19880720,000000,139.6720,139.6720,139.6720,139.6720,0,0
BBA.L,D,19880721,000000,138.9120,138.9120,138.9120,138.9120,0,0
BBA.L,D,19880722,000000,137.3950,137.3950,137.3950,137.3950,0,0
BBA.L,D,19880725,000000,136.6350,136.6350,136.6350,136.6350,0,0
BBA.L,D,19880726,000000,135.1170,135.1170,135.1170,135.1170,0,0
BBA.L,D,19880727,000000,135.4970,135.4970,135.4970,135.4970,0,0
BBA.L,D,19880728,000000,135.8760,135.8760,135.8760,135.8760,0,0
BBA.L,D,19880729,000000,135.8760,135.8760,135.8760,135.8760,0,0
BBA.L,D,19880801,000000,138.1540,138.1540,138.1540,138.1540,0,0
BBA.L,D,19880802,000000,137.3950,137.3950,137.3950,137.3950,0,0
BBA.L,D,19880803,000000,138.1540,138.1540,138.1540,138.1540,0,0
BBA.L,D,19880804,000000,139.6720,139.6720,139.6720,139.6720,0,0
BBA.L,D,19880805,000000,140.4310,140.4310,140.4310,140.4310,0,0
BBA.L,D,19880808,000000,141.9490,141.9490,141.9490,141.9490,0,0
BBA.L,D,19880809,000000,138.1540,138.1540,138.1540,138.1540,0,0
BBA.L,D,19880810,000000,132.0810,132.0810,132.0810,132.0810,0,0
BBA.L,D,19880811,000000,134.7380,134.7380,134.7380,134.7380,0,0
BBA.L,D,19880812,000000,135.1170,135.1170,135.1170,135.1170,0,0
BBA.L,D,19880815,000000,132.8390,132.8390,132.8390,132.8390,0,0
BBA.L,D,19880816,000000,132.8390,132.8390,132.8390,132.8390,0,0
BBA.L,D,19880817,000000,132.8390,132.8390,132.8390,132.8390,0,0
BBA.L,D,19880818,000000,132.8390,132.8390,132.8390,132.8390,0,0
BBA.L,D,19880819,000000,135.1170,135.1170,135.1170,135.1170,0,0
BBA.L,D,19880822,000000,134.3580,134.3580,134.3580,134.3580,0,0
BBA.L,D,19880823,000000,133.5990,133.5990,133.5990,133.5990,0,0
BBA.L,D,19880824,000000,133.9780,133.9780,133.9780,133.9780,0,0
BBA.L,D,19880825,000000,130.5630,130.5630,130.5630,130.5630,0,0
BBA.L,D,19880826,000000,126.7680,126.7680,126.7680,126.7680,0,0
BBA.L,D,19880829,000000,126.7680,126.7680,126.7680,126.7680,0,0
BBA.L,D,19880830,000000,120.6950,120.6950,120.6950,120.6950,0,0
