<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
IAG.L,D,20030102,000000,136.0000,143.0000,136.0000,143.0000,4645800,0
IAG.L,D,20030103,000000,146.2500,148.7500,142.0000,145.0000,4085200,0
IAG.L,D,20030106,000000,140.2500,144.5000,135.7500,144.2500,8031400,0
IAG.L,D,20030107,000000,143.2500,144.0000,135.0000,138.0000,6085100,0
IAG.L,D,20030108,000000,139.0000,140.0000,131.0000,136.2500,4450900,0
IAG.L,D,20030109,000000,133.0000,139.5000,132.2500,138.5000,5170800,0
IAG.L,D,20030110,000000,132.2500,141.0000,131.5000,140.0000,9729600,0
IAG.L,D,20030113,000000,138.0480,138.5000,133.2500,134.0000,5362000,0
IAG.L,D,20030114,000000,134.2500,138.0000,133.0000,138.0000,7499200,0
IAG.L,D,20030115,000000,135.2970,140.7500,134.0000,136.0000,7704700,0
IAG.L,D,20030116,000000,134.0000,139.0000,131.0000,137.2500,5190600,0
IAG.L,D,20030117,000000,135.0000,136.5000,130.2500,130.5000,8252800,0
IAG.L,D,20030120,000000,132.5000,132.5000,125.0000,128.0000,3512100,0
IAG.L,D,20030121,000000,128.0000,130.5000,123.0000,127.2500,6016800,0
IAG.L,D,20030122,000000,125.0000,125.0000,118.0000,121.2500,10142900,0
IAG.L,D,20030123,000000,122.5000,122.5000,114.2500,117.7500,5032300,0
IAG.L,D,20030124,000000,118.0000,121.5000,114.0000,115.2500,6800500,0
IAG.L,D,20030127,000000,115.2500,115.5000,107.5000,112.0000,12334600,0
IAG.L,D,20030128,000000,112.7500,115.2500,108.5000,110.0000,7535300,0
IAG.L,D,20030129,000000,107.2500,109.5000,100.0000,105.2500,11652200,0
IAG.L,D,20030130,000000,106.0000,118.2500,106.0000,116.0000,15177100,0
IAG.L,D,20030131,000000,111.2500,114.7500,111.0000,114.2500,6466800,0
IAG.L,D,20030203,000000,114.2500,121.2500,114.2500,119.7500,7345400,0
IAG.L,D,20030204,000000,116.0000,119.0000,112.2500,114.0000,7717300,0
IAG.L,D,20030205,000000,112.0000,117.5000,110.2500,117.5000,7936300,0
IAG.L,D,20030206,000000,114.2500,119.0000,113.7500,114.5000,6533600,0
IAG.L,D,20030207,000000,113.5000,117.0000,112.0000,116.2500,8317800,0
IAG.L,D,20030210,000000,116.5000,118.0000,110.0000,112.0000,8169200,0
IAG.L,D,20030211,000000,111.0000,118.7500,111.0000,118.0000,5767000,0
IAG.L,D,20030212,000000,117.0000,117.0000,111.2500,112.7500,6838900,0
IAG.L,D,20030213,000000,112.7500,114.0000,108.0000,111.0000,9085600,0
IAG.L,D,20030214,000000,108.5000,112.5000,107.2500,109.7500,8958900,0
IAG.L,D,20030217,000000,114.0000,114.5000,110.7500,114.2500,5780300,0
