<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
LLOY.L,D,19951228,000000,228.7270,228.7270,228.7270,228.7270,11899000,0
LLOY.L,D,19951229,000000,220.7370,220.7370,220.7370,220.7370,5475400,0
LLOY.L,D,19960101,000000,220.7370,220.7370,220.7370,220.7370,0,0
LLOY.L,D,19960102,000000,212.4130,212.4130,212.4130,212.4130,0,0
LLOY.L,D,19960103,000000,216.4080,216.4080,216.4080,216.4080,0,0
LLOY.L,D,19960104,000000,219.0720,219.0720,219.0720,219.0720,0,0
LLOY.L,D,19960105,000000,213.0790,213.0790,213.0790,213.0790,0,0
LLOY.L,D,19960108,000000,214.4110,214.4110,214.4110,214.4110,5686300,0
LLOY.L,D,19960109,000000,208.4180,208.4180,208.4180,208.4180,0,0
LLOY.L,D,19960110,000000,209.0840,209.0840,209.0840,209.0840,0,0
LLOY.L,D,19960111,000000,206.4210,206.4210,206.4210,206.4210,0,0
LLOY.L,D,19960112,000000,205.7540,205.7540,205.7540,205.7540,0,0
LLOY.L,D,19960115,000000,211.0810,211.0810,211.0810,211.0810,0,0
LLOY.L,D,19960116,000000,217.7400,217.7400,217.7400,217.7400,0,0
LLOY.L,D,19960117,000000,217.0740,217.0740,217.0740,217.0740,0,0
LLOY.L,D,19960118,000000,226.7290,226.7290,226.7290,226.7290,0,0
LLOY.L,D,19960119,000000,231.0580,231.0580,231.0580,231.0580,10821500,0
LLOY.L,D,19960122,000000,229.7260,229.7260,229.7260,229.7260,0,0
LLOY.L,D,19960123,000000,228.0610,228.0610,228.0610,228.0610,0,0
LLOY.L,D,19960124,000000,228.3950,228.3950,228.3950,228.3950,0,0
LLOY.L,D,19960125,000000,224.3990,224.3990,224.3990,224.3990,0,0
LLOY.L,D,19960126,000000,228.7270,228.7270,228.7270,228.7270,0,0
LLOY.L,D,19960129,000000,223.0670,223.0670,223.0670,223.0670,0,0
LLOY.L,D,19960130,000000,212.0810,212.0810,212.0810,212.0810,0,0
LLOY.L,D,19960131,000000,214.7440,214.7440,214.7440,214.7440,0,0
LLOY.L,D,19960201,000000,215.0770,215.0770,215.0770,215.0770,0,0
LLOY.L,D,19960202,000000,214.4110,214.4110,214.4110,214.4110,0,0
LLOY.L,D,19960205,000000,213.0790,213.0790,213.0790,213.0790,0,0
LLOY.L,D,19960206,000000,217.7400,217.7400,217.7400,217.7400,0,0
LLOY.L,D,19960207,000000,217.7400,217.7400,217.7400,217.7400,0,0
LLOY.L,D,19960208,000000,215.7430,215.7430,215.7430,215.7430,0,0
LLOY.L,D,19960209,000000,213.0790,213.0790,213.0790,213.0790,0,0
LLOY.L,D,19960212,000000,213.7450,213.7450,213.7450,213.7450,0,0
LLOY.L,D,19960213,000000,218.0730,218.0730,218.0730,218.0730,0,0
LLOY.L,D,19960214,000000,223.0670,223.0670,223.0670,223.0670,0,0
LLOY.L,D,19960215,000000,231.3910,231.3910,231.3910,231.3910,0,0
LLOY.L,D,19960216,000000,227.3950,227.3950,227.3950,227.3950,13110700,0
LLOY.L,D,19960219,000000,226.3970,226.3970,226.3970,226.3970,0,0
LLOY.L,D,19960220,000000,220.4040,220.4040,220.4040,220.4040,0,0
LLOY.L,D,19960221,000000,217.7400,217.7400,217.7400,217.7400,0,0
LLOY.L,D,19960222,000000,215.0770,215.0770,215.0770,215.0770,0,0
LLOY.L,D,19960223,000000,214.4110,214.4110,214.4110,214.4110,11917300,0
LLOY.L,D,19960226,000000,210.4150,210.4150,210.4150,210.4150,0,0
LLOY.L,D,19960227,000000,213.7450,213.7450,213.7450,213.7450,0,0
LLOY.L,D,19960228,000000,217.7400,217.7400,217.7400,217.7400,0,0
LLOY.L,D,19960229,000000,217.4080,217.4080,217.4080,217.4080,0,0
LLOY.L,D,19960301,000000,218.7390,218.7390,218.7390,218.7390,0,0
LLOY.L,D,19960304,000000,222.4010,222.4010,222.4010,222.4010,0,0
LLOY.L,D,19960305,000000,223.7330,223.7330,223.7330,223.7330,0,0
LLOY.L,D,19960306,000000,222.4010,222.4010,222.4010,222.4010,0,0
LLOY.L,D,19960307,000000,214.4110,214.4110,214.4110,214.4110,0,0
LLOY.L,D,19960308,000000,211.7480,211.7480,211.7480,211.7480,0,0
LLOY.L,D,19960311,000000,208.0850,208.0850,208.0850,208.0850,0,0
LLOY.L,D,19960312,000000,197.7630,197.7630,197.7630,197.7630,0,0
LLOY.L,D,19960313,000000,201.4260,201.4260,201.4260,201.4260,0,0
LLOY.L,D,19960314,000000,202.7580,202.7580,202.7580,202.7580,0,0
LLOY.L,D,19960315,000000,196.0990,196.0990,196.0990,196.0990,0,0
LLOY.L,D,19960318,000000,204.4230,204.4230,204.4230,204.4230,0,0
LLOY.L,D,19960319,000000,206.4210,206.4210,206.4210,206.4210,0,0
LLOY.L,D,19960320,000000,207.0860,207.0860,207.0860,207.0860,0,0
LLOY.L,D,19960321,000000,211.0810,211.0810,211.0810,211.0810,0,0
LLOY.L,D,19960322,000000,210.7480,210.7480,210.7480,210.7480,0,0
LLOY.L,D,19960325,000000,207.4190,207.4190,207.4190,207.4190,0,0
LLOY.L,D,19960326,000000,200.4270,200.4270,200.4270,200.4270,0,0
LLOY.L,D,19960327,000000,203.7570,203.7570,203.7570,203.7570,0,0
