1107.9,1112.9,1107.9,1109.6
1109.6,1111.5,1104.1,1110.5
1110.5,1112.6,1109.3,1109.9
1109.9,1125.2,1109.8,1125.2
1125.4,1136.6,1125.4,1129.3
1129.3,1129.7,1125.2,1127
1127,1129.1,1121.5,1122.1
1122.1,1125.8,1121.1,1124.9
1127.1,1135.5,1127.1,1135.5
1136.6,1144.4,1136.6,1144.1
1144.1,1146,1139.3,1140.3
1137.5,1137.5,1127.7,1127.7
1119.2,1119.2,1111.8,1119.2
1121.4,1127.6,1121.4,1122.1
1122.1,1127.5,1118.8,1127.5
1134.1,1137.4,1134.1,1135.2
1137.1,1141.3,1137.1,1139
1139,1142.4,1136.5,1136.6
1136.6,1138.9,1133.6,1136.5
1136.5,1141.7,1136.2,1141.3
1141.3,1143.7,1137.7,1143.7
1143.7,1147.3,1143.3,1146
1128.9,1128.9,1123.7,1124.3
1118.4,1118.4,1099.4,1099.8
1093.4,1093.4,1079,1088.9
1098.6,1113,1098.6,1111.3
1111.3,1115.7,1110.8,1115.4
1116.4,1128.5,1116.4,1128.3
1128.3,1133.6,1123.1,1125.4
1127,1131.3,1127,1130.1
1130.1,1130.5,1127.2,1130.5
1130.5,1136.1,1126.8,1136.1
1137.5,1145.6,1137.5,1145.2
1151,1155.3,1151,1151
1151,1158.4,1147.7,1158.4
1165.2,1171.5,1165.2,1168.6
1167.9,1167.9,1162.8,1163.1
1163.1,1167.7,1156.8,1161.4
1161.4,1161.8,1154.2,1157.3
1157.3,1159.4,1149.1,1158.3
1158.3,1164.2,1155.1,1164.2
1165.2,1176.2,1165.2,1175.1
1175.2,1186.1,1175.2,1183.7
1182.4,1182.4,1175.6,1181.5
1179.5,1179.5,1164.7,1164.9
1164.9,1174.6,1164.4,1173.5
1167.5,1167.5,1162.9,1167.4
1164.4,1164.4,1157.7,1159.1
1162.8,1168.1,1162.8,1166.8
1166.8,1170,1158.2,1158.2
1158.2,1158.8,1153.1,1158.8
1163.8,1172.3,1163.8,1172.3
1172.3,1179.1,1167.3,1178
1182.8,1187.5,1182.8,1187.5
1187.5,1188,1181.2,1187.9
1186.5,1186.5,1178.7,1181.3
1187.9,1191.8,1187.9,1191.7
1191.7,1194.7,1183.8,1183.8
1183.4,1183.4,1176,1182.9
1175.8,1175.8,1169.9,1175.8
1179.1,1190.1,1179.1,1190.1
1190.5,1199.7,1190.5,1197.9
1198.6,1202.9,1198.6,1198.6
1197.8,1197.8,1190.7,1190.7
1190.7,1196.9,1188.9,1196.7
1202.3,1207.9,1202.3,1204.8
1212.2,1217.6,1212.2,1212.5
1212.6,1216.2,1212.6,1216.2
1219.1,1223.6,1219.1,1220.6
1214,1214,1207,1207.2
1204.9,1204.9,1201.8,1204.7
1205.2,1205.6,1205.2,1205.2
1205.2,1205.2,1205.2,1205.2
1205.2,1205.2,1205.2,1205.2
1206.6,1210.9,1206.6,1210.9
1210.9,1225.6,1210.8,1225.6
1228.5,1232.3,1228.5,1232.2
1232.2,1232.2,1232.2,1232.2
1230.4,1230.4,1220,1220
1208.2,1208.2,1199.6,1206.1
1206.1,1215.7,1204.7,1214.6
1214.6,1229,1212.6,1229
1233.2,1243.5,1233.2,1243.5
1247.1,1259.2,1247.1,1259.2
1259.2,1263.9,1252.9,1261
1261,1265.3,1240.9,1248.6
1233.4,1233.4,1220.5,1220.5
1223.5,1233.2,1223.5,1233.2
1237.8,1254.1,1237.8,1254.1
1256.7,1262.7,1256.7,1260.4
1261.6,1278,1261.6,1277.9
1277.9,1280.9,1276.1,1279
1292.1,1306.4,1292.1,1305.7
1286.3,1286.3,1280.3,1283.7
1283.7,1284.8,1262.5,1274.7
1274.7,1288,1274,1288
1273.5,1273.5,1241.7,1265.8
1257,1257,1240.5,1249.3
1265.8,1278.7,1265.8,1277.3
1277.3,1281,1272.2,1280.8
1277.3,1277.3,1272.6,1272.6
1268.2,1268.2,1257.1,1268.2
1276.3,1289.2,1276.3,1289.1
1289.1,1290.7,1280.5,1289.5
1289.5,1296.3,1285,1296.3
1296.3,1300.3,1288.5,1295.3
1295.3,1299.7,1288.7,1297.5
1290,1290,1272.8,1273
1273,1282,1271.7,1282
1288.4,1294.7,1288.4,1289.8
1286.7,1286.7,1280.4,1281.5
1278.7,1278.7,1268.3,1268.7
1268.7,1276,1266.9,1275.9
1275.9,1281.9,1275.6,1275.8
1275.8,1279.1,1269.3,1279.1
1274.6,1274.6,1262.6,1268.9
1266.5,1266.5,1258.2,1259.4
1259.4,1266.2,1259.3,1259.5
1259.5,1261.8,1256.3,1258.8
1258.8,1261.9,1257.7,1259.7
1257.6,1257.6,1247.7,1250.8
1261.5,1265.7,1261.5,1265.7
1265.7,1275.7,1261.9,1274.9
1277.2,1287.1,1277.2,1285.4
1285.4,1288.1,1284.4,1285.8
1285.8,1288.6,1283.3,1288.6
1288.6,1290.8,1287.2,1290.8
1298.6,1303.9,1298.6,1300
1300,1300.9,1295.2,1295.2
1295.2,1299.7,1293.3,1299.7
1301.4,1309.9,1301.4,1309.9
1308.2,1308.2,1300.1,1300.3
1300.3,1304.7,1298.4,1304.5
1304.5,1307.3,1301.5,1307.2
1307.2,1309.2,1300.7,1300.7
1300.7,1302.9,1295,1302.9
1298,1298,1296.1,1297.8
1294.9,1294.9,1290.1,1290.4
1290.4,1290.9,1288,1288
1287.3,1287.3,1285.3,1287.1
1284.8,1284.8,1276.1,1277
1277,1279.3,1275.8,1278.3
1280.6,1286.9,1280.6,1286.8
1283.5,1283.5,1274,1274.8
1274.8,1278.5,1273,1278.5
1278.5,1278.5,1278.5,1278.5
1278.5,1278.5,1278.5,1278.5
1276.3,1276.3,1268.8,1270.2
1270.9,1275.1,1270.9,1273.1
1273.1,1273.6,1267.8,1269.3
1269.3,1275.8,1266.5,1275.8
1282.1,1288.9,1282.1,1288.5
1288.5,1293,1288.4,1290.8
1290.9,1304.1,1290.9,1304
1305.4,1313,1305.4,1305.5
1302.9,1302.9,1299.5,1299.7
1299.7,1299.8,1294.9,1294.9
1287.2,1287.2,1282.7,1284.9
1284.9,1285.8,1282.8,1285.7
1286,1289.8,1286,1289.5
1292.9,1296.6,1292.9,1295.3
1293.4,1293.4,1290.1,1292.9
1292.2,1292.2,1284.1,1291
1293.7,1301.5,1293.7,1301.5
1301.5,1310,1300.1,1309.1
1309.1,1311.6,1309.1,1310.9
1310.9,1310.9,1310.9,1310.9
1310.9,1315.3,1305.5,1305.5
1305.5,1312,1304.7,1307.9
1307.9,1308.9,1304.1,1306.3
1308.1,1315.8,1308.1,1315.8
1317,1333,1317,1333
1333,1335.7,1322.7,1326.5
1327.4,1342.4,1327.4,1342.4
1342.4,1344.8,1336.1,1344.2
1335.9,1335.9,1327.1,1327.4
1327.4,1330.8,1321.1,1330.8
1330.8,1337.8,1330.7,1334.1
1334.1,1337.3,1332.7,1333.8
1332.1,1332.1,1325.3,1325.3
1323.5,1323.5,1308.3,1313.8
1313.8,1313.8,1313.8,1313.8
1313.9,1319,1313.9,1317.4
1317.4,1317.4,1305.9,1312
1312,1315.8,1311.1,1314.7
1314.7,1315.8,1309.6,1313
1315,1325,1315,1324.6
1324.6,1336.7,1324.5,1336.6
1336.2,1336.2,1331.3,1335.9
1333.6,1333.6,1322,1322
1322,1323.1,1305,1310.6
1310.6,1311.1,1298,1299.6
1301.4,1308.9,1301.4,1308.1
1307.6,1307.6,1291.1,1291.4
1284.7,1284.7,1278.9,1278.9
1275.5,1275.5,1266.2,1275.5
1278.5,1285.3,1278.5,1284.4
1284.4,1287.9,1283.4,1284
1284,1287.7,1282.5,1284.1
1281.7,1281.7,1269.8,1276.3
1274.3,1274.3,1261.6,1262
1266.6,1270.7,1266.6,1266.6
1260.9,1260.9,1236.9,1248.3
1244.2,1244.2,1234.3,1236.5
1236.5,1237.2,1221.5,1234.3
1234.3,1241.9,1228,1234.9
1234.9,1246.9,1228.7,1246.8
1250,1256.9,1250,1250.8
1249,1249,1236.8,1239.3
1239.3,1249.1,1235.6,1249.1
1258.5,1266.8,1258.5,1260
1258.4,1258.4,1254.7,1258.2
1256.7,1256.7,1239.5,1239.6
1233.5,1233.5,1220.8,1230.4
1234.8,1240.7,1234.8,1238.4
1238.4,1239.9,1223.8,1230.8
1231.5,1243.6,1231.5,1243.6
1243.6,1250.8,1239,1239.5
1242.9,1248.2,1242.9,1247.3
1247.3,1250.4,1245,1248.6
1248.6,1252.5,1246.2,1252.5
1252.5,1253.7,1239.9,1241.1
1237.6,1237.6,1229.1,1233.1
1233.2,1237.2,1233.2,1236.2
1234.9,1234.9,1221.7,1221.7
1221.7,1239.7,1215.4,1239.7
1243.3,1249.6,1243.3,1248.9
1248.9,1253.9,1247.3,1252.3
1252.3,1261.7,1246.8,1261.7
1271.7,1288.4,1271.7,1287.2
1284.6,1284.6,1280.4,1280.4
1278.5,1278.5,1271.3,1271.8
1271.8,1287.5,1271,1287.5
1286.6,1286.6,1278.7,1286.6
1286.6,1291,1286,1286
1286,1286.3,1281.1,1286.3
1286.3,1288.1,1281,1288.1
1288.1,1290.8,1284.5,1285.1
1285.1,1293.1,1285.1,1293.1
1293.2,1302.2,1293.2,1302.2
1301.8,1301.8,1298.2,1299.1
1298.9,1298.9,1294.4,1294.9
1299.5,1307.9,1299.5,1307.1
1307.7,1314.2,1307.7,1313.9
1312.9,1312.9,1309.7,1309.7
1309.7,1313.8,1307.7,1313.5
1313.5,1313.5,1313.5,1313.5
1311.1,1311.1,1309.6,1310.8
1308.2,1308.2,1302.5,1308.2
1311.2,1323.9,1311.2,1323.9
1330.1,1341.1,1330.1,1340.8
1340.3,1340.3,1335.1,1340.3
1340.3,1344.7,1335.2,1335.5
1335.5,1336.7,1326,1326.7
1324.1,1324.1,1318.4,1322
1322.2,1333.5,1322.2,1332.2
1332.2,1333.2,1329.2,1329.3
1317,1317,1311.4,1311.4
1306.9,1306.9,1295.3,1302.2
1302.8,1313.5,1302.8,1313.3
1313.3,1313.6,1305.4,1308.8
1300.2,1300.2,1295.7,1300.2
1300.2,1301.1,1294.5,1296
1295.6,1295.6,1289,1294.8
1299.1,1306.9,1299.1,1306.8
1305.3,1305.3,1297.9,1298.7
1292.5,1292.5,1286.1,1292.1
1292.1,1292.9,1279.2,1280.1
1279.4,1279.4,1271,1275.2
1272.5,1272.5,1269.5,1270.8
1276.6,1281.1,1276.6,1280.7
1283,1290.4,1283,1290
1292.8,1296,1292.8,1296
1297.5,1306.5,1297.5,1305.4
1305.4,1305.6,1302.1,1305.3
1306.6,1313.9,1306.6,1313
1313,1315,1306.9,1306.9
1306.9,1307.5,1302.3,1303.3
1303.3,1308.7,1301.7,1308.1
1311.8,1314.1,1311.8,1314.1
1316.6,1322.3,1316.6,1322.3
1322.3,1328.5,1320.6,1321.1
1321.1,1323.1,1318.8,1320.9
1320.9,1326.2,1317.2,1326.2
1330.9,1335.9,1330.9,1335.7
1335.7,1341.4,1328.6,1341.2
1341.2,1341.4,1339,1340.3
1338.8,1338.8,1328.7,1331.5
1336.3,1346.4,1336.3,1346.4
1347,1350.3,1347,1349.6
1349.6,1349.7,1344.5,1347.6
1347.6,1351.3,1347,1347.8
1347.8,1364.4,1345.9,1364.4
1369.7,1373.8,1369.7,1373.8
1373.8,1379.1,1370.3,1377.2
1377.2,1383.1,1371.5,1379
1379,1383.1,1375.2,1380.9
1383.7,1395.9,1383.7,1383.7
1383.9,1395,1383.9,1395
1395,1396.6,1384.6,1384.8
1384.8,1390.1,1377.5,1390.1
1390.1,1390.4,1375.5,1375.5
1378.4,1387.1,1378.4,1381.6
1386.1,1400.5,1386.1,1396.9
1396.9,1397.1,1391.7,1391.7
1391.7,1403.9,1390.4,1403.9
1403.9,1410.4,1401.5,1405.1
1405.1,1412.1,1403.3,1412.1
1419.7,1424.3,1419.7,1424.3
1426.7,1443.3,1426.7,1443.1
1445.2,1454.4,1445.2,1451
1452.3,1460.7,1452.3,1455.5
1449.1,1449.1,1431.9,1431.9
1431.9,1438.8,1431.3,1438
1438,1447.5,1429.2,1429.3
1429.3,1439.4,1427.5,1439.1
1439.1,1439.6,1418.5,1418.5
1418.5,1419.8,1402.7,1415.6
1415.6,1418.2,1399.1,1399.6
1399.6,1401.8,1382,1395.3
1395.3,1401.9,1392.1,1401.9
1399.8,1399.8,1390.1,1392.2
1392.2,1395.5,1388.6,1389.5
1380.6,1380.6,1374.6,1377.4
1378.3,1387.2,1378.3,1378.5
1378.5,1381.7,1375.4,1381.4
1381.4,1386.4,1376.5,1376.5
1376.5,1377.5,1361,1365.4
1365.4,1378.8,1364.8,1378.8
1383.4,1391.8,1383.4,1390.7
1389.3,1389.3,1381.6,1386.5
1386.5,1388.6,1383.8,1388.6
1389.1,1391.7,1389.1,1391.5
1391.5,1391.5,1391.5,1391.5
1391.5,1391.5,1391.5,1391.5
1392.8,1398.9,1392.8,1398.9
1402.7,1413.6,1402.7,1413.6
1413.6,1414.3,1411.6,1412.6
1412.6,1412.6,1412.6,1412.6
1412.6,1420.8,1412,1420.5
1420.5,1430,1419.6,1429.8
1429.8,1436.3,1424.1,1424.1
1419.8,1419.8,1411.6,1415.2
1415.2,1419.3,1400.3,1404.2
1393.5,1393.5,1376.5,1379.6
1382.9,1394.5,1382.9,1394.5
1394.5,1397.5,1382.8,1384.6
1380,1380,1365.7,1370.1
1371.4,1390.5,1371.4,1390.5
1392.6,1397.7,1392.6,1394.5
1394.5,1398.3,1394.2,1396
1391.1,1391.1,1378.2,1378.3
1378.3,1378.3,1366.1,1378.1
1378.1,1391.4,1373.9,1390.9
1388.9,1388.9,1369,1382.8
1383.8,1392,1383.8,1392
1396,1405,1396,1405
1414.1,1426.3,1414.1,1426.3
1426.3,1428.1,1418.2,1421
1421,1429.1,1420.1,1429.1
1429.1,1435.5,1427.4,1435
1433.4,1433.4,1424.4,1425.1
1425.1,1432,1421.5,1431.6
1431.6,1432,1423.8,1424.1
1424.1,1426.9,1422,1426.9
1431.8,1446,1431.8,1445
1452.5,1461.5,1452.5,1461.5
1461.5,1462.5,1449.3,1453.9
1453.9,1470.9,1452.3,1470
1470,1473.7,1466.2,1473.5
1473.8,1478.4,1473.8,1477.9
1477.9,1482.4,1467.1,1475.3
1480.4,1492,1480.4,1491.9
1491.9,1501.1,1488.8,1491.4
1491.4,1492.6,1487,1492.1
1497.3,1518,1497.3,1518
1524,1534.6,1524,1533
1533,1540.2,1526.8,1527.7
1527.7,1534.6,1518.8,1534.6
1545.3,1555.2,1545.3,1549.5
1549.5,1553.5,1537.8,1543.9
1543.9,1545.2,1534.4,1534.9
1534.9,1548.9,1529.8,1548.9
1559.2,1571.3,1559.2,1569.1
1569.1,1575.6,1566,1566.1
1566.1,1574,1564,1573.8
1573.8,1577,1568.1,1572.2
1577,1597.2,1577,1597.1
1616.5,1630.7,1616.5,1624.5
1621.6,1621.6,1610.9,1616.7
1617.6,1624.5,1617.6,1624.4
1624.4,1635.2,1622.6,1622.6
1622.6,1644.4,1616.2,1644.4
1653.9,1661.4,1653.9,1659.8
1670.3,1690.1,1670.3,1690.1
1690.1,1690.1,1683.1,1688.3
1680.9,1680.9,1662.2,1663.9
1654.6,1654.6,1632.4,1633.8
1647.6,1655.2,1647.6,1653.9
1659,1669,1659,1668.8
1668.8,1668.8,1668.8,1668.8
1668.8,1668.8,1668.8,1668.8
1671.1,1684.2,1671.1,1684
1684,1704.7,1674.1,1702.9
1713.5,1721.7,1713.5,1717.6
1713.2,1713.2,1701.4,1709.7
1703.5,1703.5,1685,1688.5
1688.5,1701.8,1671.5,1675.7
1675.7,1683.5,1657.1,1659
1668,1690.9,1668,1690.3
1690.3,1699.5,1685.5,1694.1
1690.6,1690.6,1683,1683.1
1663.4,1663.4,1651.7,1654.8
1654.8,1670.1,1648,1662
1675.1,1683.5,1675.1,1680.9
1680.9,1681,1674.6,1680.2
1680.2,1681.1,1667.6,1668
1668,1674.1,1659.6,1665.2
1649.7,1649.7,1632.7,1632.7
1632.7,1635.1,1603.7,1615.5
1615.5,1631.7,1611.8,1622.6
1622.6,1629.5,1619.7,1628.8
1635,1656.3,1635,1656.3
1656.3,1664.4,1652.2,1660.5
1645.4,1645.4,1628.1,1640.1
1645.7,1652.5,1645.7,1652.5
1652.5,1652.5,1652.5,1652.5
1652.5,1657.7,1636.1,1636.2
1634.8,1634.8,1610.1,1610.1
1610.1,1613,1588.8,1602.6
1602.6,1605.9,1593,1601.6
1601.6,1605.8,1600.4,1603.8
1612.5,1626.2,1612.5,1623.3
1606.9,1606.9,1592.7,1594.3
1594.3,1600.2,1575.1,1575.7
1565.7,1565.7,1554,1564.9
1566.3,1573.1,1566.3,1573.1
1579.8,1585.9,1579.8,1585.8
1585.9,1594.8,1585.9,1591.9
1591.9,1601.4,1589,1598.8
1606.8,1617.4,1606.8,1617.4
1617.4,1617.4,1617.4,1617.4
1616.3,1616.3,1607.1,1612.1
1616.8,1626.4,1616.8,1624.8
1622.8,1622.8,1606.7,1609
1609,1611,1598.2,1602.8
1602.8,1604.4,1594,1596.5
1599.2,1607.3,1599.2,1602.2
1602.2,1602.2,1597.9,1601.4
1601.4,1612.6,1599.8,1612.6
1612.6,1617.3,1605.6,1611.9
1611.9,1614,1604.6,1604.6
1595.8,1595.8,1582.5,1586.4
1585.7,1585.7,1563.2,1571.4
1571.6,1581.7,1571.6,1571.8
1572.6,1582.4,1572.6,1582.4
1586.9,1595.4,1586.9,1593.6
1595,1605.7,1595,1605.3
1606.3,1619.3,1606.3,1619
1626.7,1631.3,1626.7,1629.6
1629.6,1637.3,1629.5,1637.2
1637.2,1640.3,1622.6,1622.8
1622.8,1625.1,1620.1,1624.9
1629,1633.4,1629,1629.4
1630.2,1637.9,1630.2,1637.5
1637.5,1639.1,1635.5,1639.1
1639.1,1649.8,1637.2,1649.8
1652.5,1663.6,1652.5,1660.8
1660.8,1661.9,1656.2,1656.7
1656.7,1660.3,1653.7,1656.2
1653.9,1653.9,1647.8,1649.4
1645.7,1645.7,1631,1631
1615.2,1615.2,1597.5,1599
1600.8,1614.9,1600.8,1614.6
1621.4,1632,1621.4,1626.7
1626.7,1628.2,1623.9,1626.4
1621.9,1621.9,1597.3,1597.3
1595.4,1595.4,1585.4,1593
1593,1597.5,1588.5,1597.3
1600,1609.4,1600,1609.3
1608,1608,1584.4,1584.4
1576.9,1576.9,1559,1560.2
1560.2,1566.3,1556.7,1559.2
1566.1,1574,1566.1,1572.3
1568.6,1568.6,1547.7,1547.7
1547.7,1547.8,1539.8,1545.8
1545.8,1549.4,1543.5,1549.4
1549.4,1556.4,1536.8,1556.4
1558.7,1570.8,1558.7,1566.3
1566.3,1567.2,1548.3,1558.1
1558.1,1561.8,1554.9,1561.8
1561.8,1563.9,1545.4,1545.4
1555.6,1564.5,1555.6,1561.6
1557.4,1557.4,1539.2,1540.4
1537.4,1537.4,1519.2,1529.9
1529.9,1534.5,1519.7,1526.7
1526.7,1542.8,1519.8,1542.8
1554.2,1559.4,1554.2,1558.2
1566.7,1581,1566.7,1581
1581,1588.3,1574.1,1588.2
1588.4,1602.4,1588.4,1601.9
1604.6,1609.9,1604.6,1609
1609,1610.2,1603.2,1604.4
1604.4,1604.6,1595,1604.6
1606.8,1619,1606.8,1606.8
1606.8,1607.1,1598.4,1607.1
1607.1,1607.1,1607.1,1607.1
1607.1,1616.2,1606.4,1616.2
1621.9,1629.8,1621.9,1629.8
1631.8,1637.6,1631.8,1636.8
1637.3,1662,1637.3,1661.2
1661.2,1675.1,1654.6,1672.8
1672.8,1677.9,1663.6,1667.8
1667.8,1671.3,1661.1,1670.7
1675.6,1682.2,1675.6,1680.3
1683.4,1694.3,1683.4,1684.8
1680.9,1680.9,1666.3,1666.6
1666.6,1676.2,1660.8,1673.4
1673.4,1680.2,1662.8,1663.5
1662.4,1662.4,1636.5,1636.5
1624.3,1624.3,1592.5,1608.6
1611.6,1630.4,1611.6,1628.3
1625.5,1625.5,1591.4,1596.7
1597.9,1612.1,1597.9,1610.4
1611.8,1624.9,1611.8,1614.2
1602.3,1602.3,1595.7,1600.4
1602.2,1617.1,1602.2,1617.1
1617.1,1626.2,1610,1610
1608.5,1608.5,1603.4,1603.4
1601.7,1601.7,1575.9,1575.9
1568.6,1568.6,1552.7,1568.6
1562.8,1562.8,1539.2,1539.2
1541.8,1561.9,1541.8,1555.8
1560.9,1578.3,1560.9,1578.3
1578.3,1579.2,1568.5,1573.1
1566.9,1566.9,1559,1560.8
1563.2,1578.9,1563.2,1578.9
1579.1,1596.9,1579.1,1592.3
1589.6,1589.6,1581.6,1587.8
1591,1612.2,1591,1608.6
1605.3,1605.3,1595.5,1599.4
1599.4,1612.3,1597.4,1612.3
1612.3,1614.8,1592,1592.5
1592.5,1607.5,1588.6,1607.5
1607.5,1615.1,1602.9,1605
1605,1611.6,1601.9,1610
1610,1615.2,1589.7,1590.2
1590.2,1593.3,1585.3,1591.2
1591.2,1599.2,1589.6,1589.6
1586.7,1586.7,1572.5,1572.5
